path,filename,true_style,true_artist,style_dist,artist_dist,outlier_score
data/wikiart/Impressionism/claude-monet_park-monceau-1.jpg,claude-monet_park-monceau-1.jpg,Impressionism,claude-monet,0.2422,0.2002,0.2212
data/wikiart/Baroque/bartolome-esteban-murillo_daniel-in-the-lions-den.jpg,bartolome-esteban-murillo_daniel-in-the-lions-den.jpg,Baroque,bartolome-esteban-murillo,0.3098,0.1323,0.2211
data/wikiart/Minimalism/angelo-de-sousa_86-3-15q-1986.jpg,angelo-de-sousa_86-3-15q-1986.jpg,Minimalism,angelo-de-sousa,0.3653,0.0767,0.221
data/wikiart/Color_Field_Painting/gotthard-graubner_untitled-1992.jpg,gotthard-graubner_untitled-1992.jpg,Color_Field_Painting,gotthard-graubner,0.3091,0.1325,0.2208
data/wikiart/Northern_Renaissance/hans-holbein-the-younger_jane-seymour-1536.jpg,hans-holbein-the-younger_jane-seymour-1536.jpg,Northern_Renaissance,hans-holbein-the-younger,0.2803,0.1611,0.2207
data/wikiart/Art_Nouveau_Modern/raphael-kirchner_lillian-lorraine-hearst-s-sunday-american-1917.jpg,raphael-kirchner_lillian-lorraine-hearst-s-sunday-american-1917.jpg,Art_Nouveau_Modern,raphael-kirchner,0.3028,0.1385,0.2206
data/wikiart/Synthetic_Cubism/juan-gris_open-window-with-hills-1923.jpg,juan-gris_open-window-with-hills-1923.jpg,Synthetic_Cubism,juan-gris,0.2603,0.1807,0.2205
data/wikiart/Cubism/louis-marcoussis_bees-1940.jpg,louis-marcoussis_bees-1940.jpg,Cubism,louis-marcoussis,0.304,0.1365,0.2203
data/wikiart/Rococo/jean-honore-fragonard_the-love-letter.jpg,jean-honore-fragonard_the-love-letter.jpg,Rococo,jean-honore-fragonard,0.204,0.2366,0.2203
data/wikiart/Baroque/gerard-terborch_the-duet-singer-and-theorbo-player.jpg,gerard-terborch_the-duet-singer-and-theorbo-player.jpg,Baroque,gerard-terborch,0.3702,0.0702,0.2202
data/wikiart/Naive_Art_Primitivism/marc-chagall_revelations-of-nozdryov.jpg,marc-chagall_revelations-of-nozdryov.jpg,Naive_Art_Primitivism,marc-chagall,0.3135,0.1266,0.2201
data/wikiart/Romanticism/gustave-dore_the-inferno-canto-28.jpg,gustave-dore_the-inferno-canto-28.jpg,Romanticism,gustave-dore,0.3344,0.1057,0.2201
data/wikiart/Expressionism/amedeo-modigliani_portrait-of-chaim-soutine-1915.jpg,amedeo-modigliani_portrait-of-chaim-soutine-1915.jpg,Expressionism,amedeo-modigliani,0.3334,0.1065,0.2199
data/wikiart/Mannerism_Late_Renaissance/paolo-veronese_st-mark-1555.jpg,paolo-veronese_st-mark-1555.jpg,Mannerism_Late_Renaissance,paolo-veronese,0.2642,0.1755,0.2198
data/wikiart/High_Renaissance/andrea-del-sarto_madonna-and-child-with-st-elisabeth-the-infant-st-john-and-two-angels-1516.jpg,andrea-del-sarto_madonna-and-child-with-st-elisabeth-the-infant-st-john-and-two-angels-1516.jpg,High_Renaissance,andrea-del-sarto,0.3067,0.133,0.2198
data/wikiart/Art_Nouveau_Modern/aladar-korosfoi-kriesch_pupppet-theatre-1907.jpg,aladar-korosfoi-kriesch_pupppet-theatre-1907.jpg,Art_Nouveau_Modern,aladar-korosfoi-kriesch,0.4397,0.0,0.2198
data/wikiart/Expressionism/henri-matisse_aicha-and-laurette-1917.jpg,henri-matisse_aicha-and-laurette-1917.jpg,Expressionism,henri-matisse,0.2261,0.2134,0.2198
data/wikiart/Minimalism/sol-lewitt_alternate-not-straight-lines-from-the-right-side-and-broken-lines-from-the-left-side-of-random-1972.jpg,sol-lewitt_alternate-not-straight-lines-from-the-right-side-and-broken-lines-from-the-left-side-of-random-1972.jpg,Minimalism,sol-lewitt,0.2836,0.1558,0.2197
data/wikiart/Color_Field_Painting/theodoros-stamos_infinity-field-1980.jpg,theodoros-stamos_infinity-field-1980.jpg,Color_Field_Painting,theodoros-stamos,0.3069,0.1324,0.2196
data/wikiart/Realism/camille-corot_the-bay-of-somme.jpg,camille-corot_the-bay-of-somme.jpg,Realism,camille-corot,0.3573,0.0814,0.2194
data/wikiart/Early_Renaissance/carlo-crivelli_saint-paul-saint-john-chrysostom-and-saint-basil.jpg,carlo-crivelli_saint-paul-saint-john-chrysostom-and-saint-basil.jpg,Early_Renaissance,carlo-crivelli,0.2644,0.1743,0.2194
data/wikiart/Naive_Art_Primitivism/marc-chagall_moses-with-the-burning-bush-2.jpg,marc-chagall_moses-with-the-burning-bush-2.jpg,Naive_Art_Primitivism,marc-chagall,0.2763,0.1626,0.2194
data/wikiart/Naive_Art_Primitivism/marc-chagall_moses-with-the-tablets-of-the-law-1961.jpg,marc-chagall_moses-with-the-tablets-of-the-law-1961.jpg,Naive_Art_Primitivism,marc-chagall,0.2956,0.1429,0.2193
data/wikiart/Romanticism/gustave-dore_they-heard-and-were-abashed-and-up-they-sprung.jpg,gustave-dore_they-heard-and-were-abashed-and-up-they-sprung.jpg,Romanticism,gustave-dore,0.334,0.1047,0.2193
data/wikiart/Romanticism/gustave-dore_don-quixote-9.jpg,gustave-dore_don-quixote-9.jpg,Romanticism,gustave-dore,0.3562,0.0825,0.2193
data/wikiart/Early_Renaissance/giovanni-bellini_greek-madonna-1460.jpg,giovanni-bellini_greek-madonna-1460.jpg,Early_Renaissance,giovanni-bellini,0.312,0.1267,0.2193
data/wikiart/Cubism/fernand-leger_discs-1918.jpg,fernand-leger_discs-1918.jpg,Cubism,fernand-leger,0.2552,0.1831,0.2191
data/wikiart/Minimalism/anne-truitt_17th-summer-1974.jpg,anne-truitt_17th-summer-1974.jpg,Minimalism,anne-truitt,0.3298,0.108,0.2189
data/wikiart/Ukiyo_e/kitagawa-utamaro_not_detected_233137.jpg,kitagawa-utamaro_not_detected_233137.jpg,Ukiyo_e,kitagawa-utamaro,0.2173,0.2204,0.2189
data/wikiart/Impressionism/pierre-auguste-renoir_summer-1875.jpg,pierre-auguste-renoir_summer-1875.jpg,Impressionism,pierre-auguste-renoir,0.2938,0.144,0.2189
data/wikiart/Impressionism/eugene-boudin_beach-at-trouville-1893.jpg,eugene-boudin_beach-at-trouville-1893.jpg,Impressionism,eugene-boudin,0.3728,0.0649,0.2188
data/wikiart/Mannerism_Late_Renaissance/giorgio-vasari_holy-family-with-st-francis-in-a-landscape-1542.jpg,giorgio-vasari_holy-family-with-st-francis-in-a-landscape-1542.jpg,Mannerism_Late_Renaissance,giorgio-vasari,0.2587,0.1788,0.2187
data/wikiart/Symbolism/nicholas-roerich_the-way.jpg,nicholas-roerich_the-way.jpg,Symbolism,nicholas-roerich,0.2863,0.1512,0.2187
data/wikiart/Impressionism/alfred-sisley_factory-in-the-flood-bougival-1873.jpg,alfred-sisley_factory-in-the-flood-bougival-1873.jpg,Impressionism,alfred-sisley,0.3653,0.072,0.2186
data/wikiart/Art_Nouveau_Modern/aubrey-beardsley_lysistrata-shielding-her-coynte-1896.jpg,aubrey-beardsley_lysistrata-shielding-her-coynte-1896.jpg,Art_Nouveau_Modern,aubrey-beardsley,0.2597,0.1772,0.2185
data/wikiart/Northern_Renaissance/hans-baldung_count-philip-1517.jpg,hans-baldung_count-philip-1517.jpg,Northern_Renaissance,hans-baldung,0.2382,0.1987,0.2185
data/wikiart/Art_Nouveau_Modern/jules-cheret_hippodrome-leona-dare-1883.jpg,jules-cheret_hippodrome-leona-dare-1883.jpg,Art_Nouveau_Modern,jules-cheret,0.4026,0.034,0.2183
data/wikiart/Baroque/eustache-le-sueur_melpomene-erato-and-polyhymnia-1655.jpg,eustache-le-sueur_melpomene-erato-and-polyhymnia-1655.jpg,Baroque,eustache-le-sueur,0.4361,0.0,0.218
data/wikiart/Color_Field_Painting/morris-louis_broad-turning-1958.jpg,morris-louis_broad-turning-1958.jpg,Color_Field_Painting,morris-louis,0.2737,0.1622,0.2179
data/wikiart/Impressionism/edgar-degas_the-nurse-1873.jpg,edgar-degas_the-nurse-1873.jpg,Impressionism,edgar-degas,0.292,0.1437,0.2178
data/wikiart/Baroque/anthony-van-dyck_portrait-of-a-gentleman-dressed-in-black-in-front-of-a-pillar.jpg,anthony-van-dyck_portrait-of-a-gentleman-dressed-in-black-in-front-of-a-pillar.jpg,Baroque,anthony-van-dyck,0.2676,0.1677,0.2177
data/wikiart/Ukiyo_e/kitagawa-utamaro_okita-the-tea-house-girl.jpg,kitagawa-utamaro_okita-the-tea-house-girl.jpg,Ukiyo_e,kitagawa-utamaro,0.3009,0.1345,0.2177
data/wikiart/Cubism/fernand-leger_the-man-with-the-pipe-1918.jpg,fernand-leger_the-man-with-the-pipe-1918.jpg,Cubism,fernand-leger,0.2286,0.2062,0.2174
data/wikiart/Impressionism/edgar-degas_dancers-3.jpg,edgar-degas_dancers-3.jpg,Impressionism,edgar-degas,0.3494,0.0853,0.2174
data/wikiart/Baroque/bartolome-esteban-murillo_children-with-shell.jpg,bartolome-esteban-murillo_children-with-shell.jpg,Baroque,bartolome-esteban-murillo,0.2245,0.2101,0.2173
data/wikiart/Art_Nouveau_Modern/ivan-bilibin_king-of-the-seas-1911.jpg,ivan-bilibin_king-of-the-seas-1911.jpg,Art_Nouveau_Modern,ivan-bilibin,0.3136,0.121,0.2173
data/wikiart/Romanticism/gustave-dore_a-message-from-the-east.jpg,gustave-dore_a-message-from-the-east.jpg,Romanticism,gustave-dore,0.3542,0.0803,0.2173
data/wikiart/Baroque/jacob-jordaens_the-veneration-of-the-eucharist.jpg,jacob-jordaens_the-veneration-of-the-eucharist.jpg,Baroque,jacob-jordaens,0.352,0.0826,0.2173
data/wikiart/Symbolism/nicholas-roerich_hermit-by-the-misterious-stone-unknown-old-man-has-settled-1941.jpg,nicholas-roerich_hermit-by-the-misterious-stone-unknown-old-man-has-settled-1941.jpg,Symbolism,nicholas-roerich,0.2893,0.1451,0.2172
data/wikiart/Naive_Art_Primitivism/maria-primachenko_two-pigeons-drank-water-by-a-windmill-and-ford-1970.jpg,maria-primachenko_two-pigeons-drank-water-by-a-windmill-and-ford-1970.jpg,Naive_Art_Primitivism,maria-primachenko,0.377,0.0572,0.2171
data/wikiart/Naive_Art_Primitivism/fred-yates_on-the-promenade-1.jpg,fred-yates_on-the-promenade-1.jpg,Naive_Art_Primitivism,fred-yates,0.3607,0.0732,0.217
data/wikiart/Color_Field_Painting/theodoros-stamos_infinity-field-lefkada-series-1980-1(1).jpg,theodoros-stamos_infinity-field-lefkada-series-1980-1(1).jpg,Color_Field_Painting,theodoros-stamos,0.3221,0.1118,0.2169
data/wikiart/Baroque/rembrandt_saskia-with-a-red-flower-1641.jpg,rembrandt_saskia-with-a-red-flower-1641.jpg,Baroque,rembrandt,0.2065,0.2272,0.2168
data/wikiart/Ukiyo_e/ogata-gekko_print-from-series-women-s-customs-and-manners-1895-1.jpg,ogata-gekko_print-from-series-women-s-customs-and-manners-1895-1.jpg,Ukiyo_e,ogata-gekko,0.281,0.1523,0.2167
data/wikiart/Impressionism/alfred-sisley_an-august-afternoon-near-veneux-1881.jpg,alfred-sisley_an-august-afternoon-near-veneux-1881.jpg,Impressionism,alfred-sisley,0.3064,0.1269,0.2166
data/wikiart/Impressionism/pierre-auguste-renoir_sugar-bowl-1905.jpg,pierre-auguste-renoir_sugar-bowl-1905.jpg,Impressionism,pierre-auguste-renoir,0.3181,0.1151,0.2166
data/wikiart/Romanticism/ivan-aivazovsky_crimean-view-ayu-dag-1865.jpg,ivan-aivazovsky_crimean-view-ayu-dag-1865.jpg,Romanticism,ivan-aivazovsky,0.3616,0.0714,0.2165
data/wikiart/Impressionism/pierre-auguste-renoir_young-girl-with-daisies-1889.jpg,pierre-auguste-renoir_young-girl-with-daisies-1889.jpg,Impressionism,pierre-auguste-renoir,0.3238,0.1089,0.2164
data/wikiart/Ukiyo_e/utagawa-kunisada_not_detected_240329.jpg,utagawa-kunisada_not_detected_240329.jpg,Ukiyo_e,utagawa-kunisada,0.2602,0.1725,0.2163
data/wikiart/Impressionism/alfred-sisley_the-river-at-saint-cloud.jpg,alfred-sisley_the-river-at-saint-cloud.jpg,Impressionism,alfred-sisley,0.313,0.1192,0.2161
data/wikiart/Rococo/dmitry-levitzky_portrait-of-suvorov.jpg,dmitry-levitzky_portrait-of-suvorov.jpg,Rococo,dmitry-levitzky,0.2795,0.1524,0.216
data/wikiart/Impressionism/claude-monet_park-monceau-paris.jpg,claude-monet_park-monceau-paris.jpg,Impressionism,claude-monet,0.287,0.145,0.216
data/wikiart/Fauvism/alberto-magnelli_woman-on-a-balcony-1914.jpg,alberto-magnelli_woman-on-a-balcony-1914.jpg,Fauvism,alberto-magnelli,0.432,0.0,0.216
data/wikiart/Minimalism/anne-truitt_sea-garden-1964.jpg,anne-truitt_sea-garden-1964.jpg,Minimalism,anne-truitt,0.291,0.1409,0.216
data/wikiart/Pop_Art/allan-d'arcangelo_marilyn-1962.jpg,allan-d'arcangelo_marilyn-1962.jpg,Pop_Art,allan-d'arcangelo,0.2444,0.1871,0.2158
data/wikiart/Art_Nouveau_Modern/felix-vallotton_portrait-of-french-writer-auguste-villiers-de-l-isle-adam-1898.jpg,felix-vallotton_portrait-of-french-writer-auguste-villiers-de-l-isle-adam-1898.jpg,Art_Nouveau_Modern,felix-vallotton,0.3651,0.0666,0.2158
data/wikiart/Ukiyo_e/katsushika-hokusai_ejiri-in-the-suruga-province.jpg,katsushika-hokusai_ejiri-in-the-suruga-province.jpg,Ukiyo_e,katsushika-hokusai,0.2464,0.1851,0.2157
data/wikiart/Minimalism/brice-marden_untitled-e-from-five-plates-1973.jpg,brice-marden_untitled-e-from-five-plates-1973.jpg,Minimalism,brice-marden,0.1744,0.2569,0.2157
data/wikiart/Color_Field_Painting/gene-davis_moroccan-midnight-1984.jpg,gene-davis_moroccan-midnight-1984.jpg,Color_Field_Painting,gene-davis,0.3066,0.1248,0.2157
data/wikiart/Minimalism/jean-degottex_composition-1975.jpg,jean-degottex_composition-1975.jpg,Minimalism,jean-degottex,0.2368,0.1942,0.2155
data/wikiart/High_Renaissance/leonardo-da-vinci_studies-of-the-sexual-act-and-male-sexual-organ.jpg,leonardo-da-vinci_studies-of-the-sexual-act-and-male-sexual-organ.jpg,High_Renaissance,leonardo-da-vinci,0.3277,0.1031,0.2154
data/wikiart/Cubism/max-weber_terminal-station-grand-central.jpg,max-weber_terminal-station-grand-central.jpg,Cubism,max-weber,0.2481,0.1828,0.2154
data/wikiart/High_Renaissance/raphael_the-blessing-christ.jpg,raphael_the-blessing-christ.jpg,High_Renaissance,raphael,0.2455,0.1854,0.2154
data/wikiart/Art_Nouveau_Modern/felix-vallotton_portrait-of-french-writer-albert-aurier-1898.jpg,felix-vallotton_portrait-of-french-writer-albert-aurier-1898.jpg,Art_Nouveau_Modern,felix-vallotton,0.3444,0.0862,0.2153
data/wikiart/Northern_Renaissance/rogier-van-der-weyden_virgin-and-child-3.jpg,rogier-van-der-weyden_virgin-and-child-3.jpg,Northern_Renaissance,rogier-van-der-weyden,0.2391,0.1913,0.2152
data/wikiart/Northern_Renaissance/mabuse_wings-of-a-triptych.jpg,mabuse_wings-of-a-triptych.jpg,Northern_Renaissance,mabuse,0.2362,0.1941,0.2152
data/wikiart/Art_Nouveau_Modern/felix-vallotton_portrait-of-french-poet-tristan-corbi-re-1898.jpg,felix-vallotton_portrait-of-french-poet-tristan-corbi-re-1898.jpg,Art_Nouveau_Modern,felix-vallotton,0.3229,0.1076,0.2152
data/wikiart/Mannerism_Late_Renaissance/giorgio-vasari_assumption-of-the-virgin-detail-1.jpg,giorgio-vasari_assumption-of-the-virgin-detail-1.jpg,Mannerism_Late_Renaissance,giorgio-vasari,0.2916,0.1386,0.2151
data/wikiart/Color_Field_Painting/louis-cane_toile-tamponn-e-1967-1.jpg,louis-cane_toile-tamponn-e-1967-1.jpg,Color_Field_Painting,louis-cane,0.4301,0.0,0.2151
data/wikiart/Art_Nouveau_Modern/raphael-kirchner_girls-with-good-luck-charms-4.jpg,raphael-kirchner_girls-with-good-luck-charms-4.jpg,Art_Nouveau_Modern,raphael-kirchner,0.2897,0.1406,0.2151
data/wikiart/Abstract_Expressionism/jack-tworkov_brake-iii-1960.jpg,jack-tworkov_brake-iii-1960.jpg,Abstract_Expressionism,jack-tworkov,0.43,0.0,0.215
data/wikiart/Impressionism/pierre-auguste-renoir_gabrielle-reading-1906.jpg,pierre-auguste-renoir_gabrielle-reading-1906.jpg,Impressionism,pierre-auguste-renoir,0.3188,0.1113,0.215
data/wikiart/Northern_Renaissance/albrecht-durer_st-paul-second-state-1514.jpg,albrecht-durer_st-paul-second-state-1514.jpg,Northern_Renaissance,albrecht-durer,0.2761,0.1539,0.215
data/wikiart/Romanticism/gustave-dore_this-said-they-both-betook-them-several-ways.jpg,gustave-dore_this-said-they-both-betook-them-several-ways.jpg,Romanticism,gustave-dore,0.3242,0.1058,0.215
data/wikiart/Ukiyo_e/hiroshige_the-road-connecting-edo-tokyo-and-kyoto.jpg,hiroshige_the-road-connecting-edo-tokyo-and-kyoto.jpg,Ukiyo_e,hiroshige,0.2731,0.1568,0.215
data/wikiart/Expressionism/amedeo-modigliani_portrait-of-jeanne-hebuterne-1918-1.jpg,amedeo-modigliani_portrait-of-jeanne-hebuterne-1918-1.jpg,Expressionism,amedeo-modigliani,0.324,0.1061,0.215
data/wikiart/Art_Nouveau_Modern/felix-vallotton_portrait-of-french-writer-jean-lorrain-1898.jpg,felix-vallotton_portrait-of-french-writer-jean-lorrain-1898.jpg,Art_Nouveau_Modern,felix-vallotton,0.3566,0.0732,0.2149
data/wikiart/Color_Field_Painting/theodoros-stamos_infinity-field-lefkada-series-1980(1).jpg,theodoros-stamos_infinity-field-lefkada-series-1980(1).jpg,Color_Field_Painting,theodoros-stamos,0.2865,0.1433,0.2149
data/wikiart/Northern_Renaissance/mabuse_madonna-and-child-2.jpg,mabuse_madonna-and-child-2.jpg,Northern_Renaissance,mabuse,0.2883,0.1414,0.2149
data/wikiart/Romanticism/ivan-aivazovsky_view-of-amalfi-1865.jpg,ivan-aivazovsky_view-of-amalfi-1865.jpg,Romanticism,ivan-aivazovsky,0.3408,0.0887,0.2148
data/wikiart/Rococo/maurice-quentin-de-la-tour_preparation-to-the-portrait-of-mrs-rougeau.jpg,maurice-quentin-de-la-tour_preparation-to-the-portrait-of-mrs-rougeau.jpg,Rococo,maurice-quentin-de-la-tour,0.3585,0.0712,0.2148
data/wikiart/Impressionism/edgar-degas_rest.jpg,edgar-degas_rest.jpg,Impressionism,edgar-degas,0.3255,0.1041,0.2148
data/wikiart/Northern_Renaissance/albrecht-durer_peasant-couple-dancing-1514.jpg,albrecht-durer_peasant-couple-dancing-1514.jpg,Northern_Renaissance,albrecht-durer,0.2769,0.1522,0.2145
data/wikiart/Northern_Renaissance/martin-schongauer_annunciation.jpg,martin-schongauer_annunciation.jpg,Northern_Renaissance,martin-schongauer,0.1795,0.2492,0.2143
data/wikiart/Impressionism/claude-monet_meadow-with-haystacks-near-giverny.jpg,claude-monet_meadow-with-haystacks-near-giverny.jpg,Impressionism,claude-monet,0.314,0.1143,0.2142
data/wikiart/Rococo/allan-ramsay_portrait-of-augusta-of-saxe-gotha-princess-of-wales.jpg,allan-ramsay_portrait-of-augusta-of-saxe-gotha-princess-of-wales.jpg,Rococo,allan-ramsay,0.2397,0.1884,0.2141
data/wikiart/Northern_Renaissance/rogier-van-der-weyden_madonna-and-child-4.jpg,rogier-van-der-weyden_madonna-and-child-4.jpg,Northern_Renaissance,rogier-van-der-weyden,0.2416,0.1866,0.2141
data/wikiart/Northern_Renaissance/hugo-van-der-goes_death-of-the-virgin.jpg,hugo-van-der-goes_death-of-the-virgin.jpg,Northern_Renaissance,hugo-van-der-goes,0.3027,0.1254,0.2141
data/wikiart/Baroque/gerrit-dou_self-portrait-with-a-palette-in-a-niche-1655.jpg,gerrit-dou_self-portrait-with-a-palette-in-a-niche-1655.jpg,Baroque,gerrit-dou,0.2961,0.1321,0.2141
data/wikiart/Impressionism/edgar-degas_two-dancers-1.jpg,edgar-degas_two-dancers-1.jpg,Impressionism,edgar-degas,0.3166,0.1114,0.214
data/wikiart/Symbolism/nicholas-roerich_lake-in-the-mountains-baralacha-pass-1944.jpg,nicholas-roerich_lake-in-the-mountains-baralacha-pass-1944.jpg,Symbolism,nicholas-roerich,0.2887,0.1392,0.214
data/wikiart/Color_Field_Painting/mark-rothko_black-on-maroon-1.jpg,mark-rothko_black-on-maroon-1.jpg,Color_Field_Painting,mark-rothko,0.2879,0.14,0.214
data/wikiart/Ukiyo_e/katsushika-hokusai_chrysanthemums-and-horsefly.jpg,katsushika-hokusai_chrysanthemums-and-horsefly.jpg,Ukiyo_e,katsushika-hokusai,0.2544,0.1735,0.2139
data/wikiart/Early_Renaissance/paolo-uccello_tobias-and-the-angel.jpg,paolo-uccello_tobias-and-the-angel.jpg,Early_Renaissance,paolo-uccello,0.2537,0.1742,0.2139
data/wikiart/Baroque/bartolome-esteban-murillo_liberation-of-st-peter-1667.jpg,bartolome-esteban-murillo_liberation-of-st-peter-1667.jpg,Baroque,bartolome-esteban-murillo,0.2682,0.1597,0.2139
data/wikiart/Impressionism/alfred-sisley_village-street-louveciennes-1874.jpg,alfred-sisley_village-street-louveciennes-1874.jpg,Impressionism,alfred-sisley,0.3282,0.0993,0.2138
data/wikiart/Northern_Renaissance/gerard-david_madonna-with-angels-and-saints.jpg,gerard-david_madonna-with-angels-and-saints.jpg,Northern_Renaissance,gerard-david,0.2673,0.1602,0.2137
data/wikiart/High_Renaissance/michelangelo_sistine-chapel-ceiling-drunkenness-of-noah-1509.jpg,michelangelo_sistine-chapel-ceiling-drunkenness-of-noah-1509.jpg,High_Renaissance,michelangelo,0.3027,0.1245,0.2136
data/wikiart/Romanticism/ivan-aivazovsky_seashore-1843.jpg,ivan-aivazovsky_seashore-1843.jpg,Romanticism,ivan-aivazovsky,0.328,0.0992,0.2136
data/wikiart/Northern_Renaissance/mabuse_the-virgin-and-child-1527.jpg,mabuse_the-virgin-and-child-1527.jpg,Northern_Renaissance,mabuse,0.2989,0.128,0.2135
data/wikiart/Romanticism/ivan-aivazovsky_on-the-island-of-crete-1867.jpg,ivan-aivazovsky_on-the-island-of-crete-1867.jpg,Romanticism,ivan-aivazovsky,0.3499,0.077,0.2135
data/wikiart/Baroque/frans-hals_portrait-of-a-woman-1.jpg,frans-hals_portrait-of-a-woman-1.jpg,Baroque,frans-hals,0.2981,0.1289,0.2135
data/wikiart/Analytical_Cubism/pablo-picasso_the-aficionado-the-torero-1912.jpg,pablo-picasso_the-aficionado-the-torero-1912.jpg,Analytical_Cubism,pablo-picasso,0.051,0.3758,0.2134
data/wikiart/Impressionism/childe-hassam_park-monceau-paris.jpg,childe-hassam_park-monceau-paris.jpg,Impressionism,childe-hassam,0.2561,0.1706,0.2133
data/wikiart/Minimalism/leo-villareal_multiverse-2008.jpg,leo-villareal_multiverse-2008.jpg,Minimalism,leo-villareal,0.2897,0.137,0.2133
data/wikiart/Pop_Art/red-grooms_london-bus-1983.jpg,red-grooms_london-bus-1983.jpg,Pop_Art,red-grooms,0.3154,0.1113,0.2133
data/wikiart/Color_Field_Painting/anne-truitt_truitt-67-1967.jpg,anne-truitt_truitt-67-1967.jpg,Color_Field_Painting,anne-truitt,0.2887,0.1375,0.2131
data/wikiart/Expressionism/amedeo-modigliani_portrait-of-the-painter-manuel-humbert-1916-1.jpg,amedeo-modigliani_portrait-of-the-painter-manuel-humbert-1916-1.jpg,Expressionism,amedeo-modigliani,0.3247,0.1014,0.213
data/wikiart/Art_Nouveau_Modern/leon-bakst_the-carnival-estrella-1910.jpg,leon-bakst_the-carnival-estrella-1910.jpg,Art_Nouveau_Modern,leon-bakst,0.2696,0.1562,0.2129
data/wikiart/Art_Nouveau_Modern/leon-bakst_la-legende-de-joseph-potiphar-s-wife-1914.jpg,leon-bakst_la-legende-de-joseph-potiphar-s-wife-1914.jpg,Art_Nouveau_Modern,leon-bakst,0.2772,0.1485,0.2128
data/wikiart/High_Renaissance/andrea-del-sarto_piet-with-saints-1524.jpg,andrea-del-sarto_piet-with-saints-1524.jpg,High_Renaissance,andrea-del-sarto,0.2856,0.1401,0.2128
data/wikiart/Art_Nouveau_Modern/aubrey-beardsley_excalibur-in-the-lake.jpg,aubrey-beardsley_excalibur-in-the-lake.jpg,Art_Nouveau_Modern,aubrey-beardsley,0.2837,0.1418,0.2128
data/wikiart/Northern_Renaissance/hans-memling_st-christopher-1480.jpg,hans-memling_st-christopher-1480.jpg,Northern_Renaissance,hans-memling,0.2539,0.1717,0.2128
data/wikiart/Symbolism/nicholas-roerich_oh-future-1933.jpg,nicholas-roerich_oh-future-1933.jpg,Symbolism,nicholas-roerich,0.2892,0.1363,0.2127
data/wikiart/Pop_Art/roy-lichtenstein_stepping-out-1978.jpg,roy-lichtenstein_stepping-out-1978.jpg,Pop_Art,roy-lichtenstein,0.2802,0.1448,0.2125
data/wikiart/Early_Renaissance/filippo-lippi_the-birth-and-infancy-of-st-stephen.jpg,filippo-lippi_the-birth-and-infancy-of-st-stephen.jpg,Early_Renaissance,filippo-lippi,0.2148,0.21,0.2124
data/wikiart/Ukiyo_e/utagawa-kunisada_not_detected_240387.jpg,utagawa-kunisada_not_detected_240387.jpg,Ukiyo_e,utagawa-kunisada,0.2577,0.1672,0.2124
data/wikiart/Fauvism/janos-mattis-teutsch_mattis-teutsch-s-birthplace-1910.jpg,janos-mattis-teutsch_mattis-teutsch-s-birthplace-1910.jpg,Fauvism,janos-mattis-teutsch,0.3746,0.0502,0.2124
data/wikiart/Naive_Art_Primitivism/marc-chagall_the-face-of-israel-1960.jpg,marc-chagall_the-face-of-israel-1960.jpg,Naive_Art_Primitivism,marc-chagall,0.3205,0.1041,0.2123
data/wikiart/Baroque/peter-paul-rubens_immaculate-conception.jpg,peter-paul-rubens_immaculate-conception.jpg,Baroque,peter-paul-rubens,0.264,0.1603,0.2122
data/wikiart/Northern_Renaissance/hieronymus-bosch_saint-john-the-evangelist-on-patmos-1485.jpg,hieronymus-bosch_saint-john-the-evangelist-on-patmos-1485.jpg,Northern_Renaissance,hieronymus-bosch,0.2452,0.1792,0.2122
data/wikiart/Early_Renaissance/andrea-del-verrocchio_tobias-and-the-angel.jpg,andrea-del-verrocchio_tobias-and-the-angel.jpg,Early_Renaissance,andrea-del-verrocchio,0.4243,0.0,0.2121
data/wikiart/Naive_Art_Primitivism/marc-chagall_the-creation-of-man-2.jpg,marc-chagall_the-creation-of-man-2.jpg,Naive_Art_Primitivism,marc-chagall,0.3041,0.12,0.212
data/wikiart/Romanticism/ivan-aivazovsky_sea-before-storm-1856.jpg,ivan-aivazovsky_sea-before-storm-1856.jpg,Romanticism,ivan-aivazovsky,0.3738,0.0503,0.212
data/wikiart/Expressionism/max-pechstein_girl-on-a-green-sofa-with-a-cat-1910.jpg,max-pechstein_girl-on-a-green-sofa-with-a-cat-1910.jpg,Expressionism,max-pechstein,0.3083,0.1156,0.212
data/wikiart/Minimalism/rodolfo-arico_untitled-4.jpg,rodolfo-arico_untitled-4.jpg,Minimalism,rodolfo-arico,0.2312,0.1928,0.212
data/wikiart/Impressionism/pierre-auguste-renoir_girls-picking-flowers-in-a-meadow.jpg,pierre-auguste-renoir_girls-picking-flowers-in-a-meadow.jpg,Impressionism,pierre-auguste-renoir,0.2836,0.1397,0.2117
data/wikiart/Fauvism/walasse-ting_two-ladies-with-flowers.jpg,walasse-ting_two-ladies-with-flowers.jpg,Fauvism,walasse-ting,0.3366,0.0868,0.2117
data/wikiart/Fauvism/max-pechstein_italian-church-convent-of-san-gimignano-1913.jpg,max-pechstein_italian-church-convent-of-san-gimignano-1913.jpg,Fauvism,max-pechstein,0.2533,0.1701,0.2117
